 rho 140 T 70 
1.9952623149688746e-14 2511886.431509603 0.3437150161983489 1.7005684874108202e-08
1.9952623149688746e-14 3162277.660168405 0.34303678599206133 2.525662281782844e-07
1.9952623149688746e-14 3981071.70553501 0.34236844668541483 1.5325812462861775e-07
1.9952623149688746e-14 5011872.336272766 0.341692063719471 2.1574132393728083e-08
1.9952623149688746e-14 6309573.444801995 0.3407235341423489 2.2676201133256932e-09
1.9952623149688746e-14 7943282.347242886 0.33925201845159697 2.098984117307624e-10
2.511886431509572e-14 1.0 0.010168797285463629 0.0010614064058284815
2.511886431509572e-14 1.2589254117941673 0.011491898131275768 0.0014157580194143662
2.511886431509572e-14 1.5848931924611138 0.012988175228036634 0.0018722339923992032
2.511886431509572e-14 1.9952623149688804 0.014681594520130556 0.0024501503271699334
2.511886431509572e-14 2.5118864315095815 0.016600735065387836 0.0031781927836663825
2.511886431509572e-14 3.1622776601683817 0.01878102932117168 0.004104273434677928
2.511886431509572e-14 3.9810717055349754 0.021266397384085516 0.005300060668718599
2.511886431509572e-14 5.011872336272727 0.024107752127391108 0.0068513727852262995
2.511886431509572e-14 6.30957344480194 0.027360960590824258 0.008839214854471202
2.511886431509572e-14 7.943282347242826 0.03108770757694343 0.011331807765532727
2.511886431509572e-14 10.000000000000016 0.03536223909724033 0.01439910394062709
2.511886431509572e-14 12.589254117941694 0.040282865793446546 0.018137466435840407
2.511886431509572e-14 15.848931924611158 0.04598399324656108 0.02269583077924592
2.511886431509572e-14 19.95262314968883 0.05264474866969084 0.028281137248520088
2.511886431509572e-14 25.11886431509585 0.0604745721264814 0.035130224187112064
2.511886431509572e-14 31.622776601683857 0.06966160125247703 0.043436302895959476
2.511886431509572e-14 39.81071705534981 0.08025447897010007 0.05321851403267188
2.511886431509572e-14 50.11872336272735 0.09199771786001579 0.06417420404990964
2.511886431509572e-14 63.09573444801949 0.10432887537341232 0.0756818024662957
2.511886431509572e-14 79.43282347242838 0.11673399098692065 0.14624500413588762
2.511886431509572e-14 100.00000000000031 0.1291826390310037 0.43161836830382094
2.511886431509572e-14 125.89254117941714 0.14124885003805251 1.565772802372061
2.511886431509572e-14 158.4893192461119 0.10998880037550975 5.339576494365773
2.511886431509572e-14 199.5262314968887 0.11784739795995432 3.752576436426345
2.511886431509572e-14 251.18864315095874 0.12322688349144631 3.0861058009199955
2.511886431509572e-14 316.2277660168389 0.1265606062482349 1.4755532539346794
2.511886431509572e-14 398.1071705534986 0.1296575400667571 1.6560574740500227
2.511886431509572e-14 501.18723362727405 0.04901246609699087 3.1915769532634464
2.511886431509572e-14 630.9573444801956 0.051864003390830776 1.0963564982833114
2.511886431509572e-14 794.3282347242846 0.03663578967184509 1.0079020182672458
2.511886431509572e-14 1000.0000000000041 0.039847777262853885 0.9538631630391251
2.511886431509572e-14 1258.9254117941725 0.0006568302079647057 0.8583749823141614
2.511886431509572e-14 1584.8931924611206 0.0031687815816650133 0.6665271385976657
2.511886431509572e-14 1995.262314968889 0.0049059846330751795 0.30025475061601065
2.511886431509572e-14 2511.8864315095925 1.92552944771156e-05 0.08452134522150756
2.511886431509572e-14 3162.2776601683954 5.8080454139979176e-05 0.03507657077032357
