 rho 140 T 70 
1e-14 1.0 0.1016879728546363 0.01061406405828481
1e-14 1.2589254117941673 0.11491898131275768 0.014157580194143659
1e-14 1.5848931924611138 0.12988175228036633 0.018722339923992026
1e-14 1.9952623149688804 0.1468159452013056 0.024501503271699324
1e-14 2.5118864315095815 0.1660073506538784 0.031781927836663816
1e-14 3.1622776601683817 0.18781029321171683 0.04104273434677927
1e-14 3.9810717055349754 0.21266397384085517 0.053000606687185994
1e-14 5.011872336272727 0.24107752127391113 0.06851372785226298
1e-14 6.30957344480194 0.2736096059082426 0.08839214854471202
1e-14 7.943282347242826 0.31087707576943435 0.11331807765532727
1e-14 10.000000000000016 0.35362239097240333 0.1439910394062709
1e-14 12.589254117941694 0.40282865793446554 0.1813746643584041
1e-14 15.848931924611158 0.459839932465611 0.2269583077924592
1e-14 19.95262314968883 0.5264474866969082 0.2828113724852009
1e-14 25.11886431509585 0.6047457212648142 0.3513022418711207
1e-14 31.622776601683857 0.6966160125247702 0.4343630289595948
1e-14 39.81071705534981 0.8025447897010008 0.5321851403267188
1e-14 50.11872336272735 0.919977178600158 0.6417420404990969
1e-14 63.09573444801949 1.043288753734123 0.7568180246629572
1e-14 79.43282347242838 1.1673395325742335 1.4047704966710595
1e-14 100.00000000000031 1.291826002454854 3.9919841486773087
1e-14 125.89254117941714 1.3394031998076152 16.174874713160175
1e-14 158.4893192461119 1.0998869665085313 12.781585127721483
1e-14 199.5262314968887 1.1784730900049232 34.77179586001001
1e-14 251.18864315095874 1.232267519960721 26.605000386199283
1e-14 316.2277660168389 1.265604695402275 13.674755957918682
1e-14 398.1071705534986 1.296573076488132 15.418845852632368
1e-14 501.18723362727405 0.4901549274937356 23.648352585033106
1e-14 630.9573444801956 0.5186146158666988 11.196320427873243
1e-14 794.3282347242846 0.3663498020233373 9.742868361335333
1e-14 1000.0000000000041 0.3984551970754946 8.973731110269672
1e-14 1258.9254117941725 0.00433924901230358 6.820547418592404
1e-14 1584.8931924611206 0.02507474668873233 5.98562426210059
